Tweet_date,Tweet_time,Tweet_City,Tweet_Country,Tweet_account,Retweet_count,Tweet_Text,Sentiment Score,Polarity
4/13/2020, 20:47,Dubai,UAE,EmiratesSupport,0,james  booking reference email address guide,0,neutral
4/13/2020, 20:49,Dubai,UAE,EmiratesSupport,0,jc  ticket number email address check,0,neutral
4/13/2020, 20:49,Dubai,UAE,EmiratesSupport,0,john  ticket number email address guide,0,neutral
4/13/2020, 20:50,Dubai,UAE,EmiratesSupport,0,within check booking option youse decided,0,neutral
4/13/2020, 20:50,Dubai,UAE,EmiratesSupport,0,resume flight st check travel update,0,neutral
4/13/2020, 20:51,Dubai,UAE,EmiratesSupport,0,mike replied ,0,neutral
4/13/2020, 20:52,Dubai,UAE,EmiratesSupport,0,ian send direct message booking reference email address contact number,0.1,positive
4/13/2020, 20:54,Dubai,UAE,EmiratesSupport,0,update internally case agency contact,0,neutral
4/13/2020, 20:54,Dubai,UAE,EmiratesSupport,0,final feel free  full booking reference email address gui,0.25,positive
4/13/2020, 20:54,Dubai,UAE,EmiratesSupport,0,maria replied ,0,neutral
4/13/2020, 20:54,Dubai,UAE,EmiratesSupport,0,dr jamie we replied ,0,neutral
4/13/2020, 20:54,Dubai,UAE,EmiratesSupport,0,joannenplease  booking reference email addressee check itinerary back younthanks,0,neutral
4/13/2020, 20:58,Dubai,UAE,EmiratesSupport,0,kai replied ,0,neutral
4/13/2020, 20:59,Dubai,UAE,EmiratesSupport,0,in yi replied ,0,neutral
4/13/2020, 20:59,Dubai,UAE,EmiratesSupport,0, booking reference full email addressnthanks,0.35,positive
4/13/2020, 21:00,Dubai,UAE,EmiratesSupport,0,david issued ticket travel agency discus booking,0,neutral
4/13/2020, 21:00,Dubai,UAE,EmiratesSupport,0,anita replied  check,0,neutral
4/13/2020, 21:00,Dubai,UAE,EmiratesSupport,0,carl replied ,0,neutral
4/13/2020, 21:00,Dubai,UAE,EmiratesSupport,0,joy replied ,0.8,positive
4/13/2020, 21:00,Dubai,UAE,EmiratesSupport,0,mahimanwe update flight momentous situation remains dna,0,neutral
4/13/2020, 21:01,Dubai,UAE,EmiratesSupport,0,displease apply seat refund comment section mention,0,neutral
4/13/2020, 21:01,Dubai,UAE,EmiratesSupport,0,stuartnplease  full email addressee check back younplease che,0.175,positive
4/13/2020, 21:03,Dubai,UAE,EmiratesSupport,0,replied ,0,neutral
4/13/2020, 21:03,Dubai,UAE,EmiratesSupport,0,mairi  check,0,neutral
4/13/2020, 21:04,Dubai,UAE,EmiratesSupport,0,amynplease goole chrome browser laptopdesktopnyou clear browser,0.1,positive
4/13/2020, 21:05,Dubai,UAE,EmiratesSupport,0,iannplease  ticket number email address full namenwe,0.35,positive
4/13/2020, 21:05,Dubai,UAE,EmiratesSupport,0,niranjannwe touch travel agent refund,0,neutral
4/13/2020, 21:05,Dubai,UAE,EmiratesSupport,0,safurandid ticket yeti  full email address date,0.35,positive
4/13/2020, 21:07,Dubai,UAE,EmiratesSupport,0,farrar check travel update link fr,0,neutral
4/13/2020, 21:08,Dubai,UAE,EmiratesSupport,0,tom replied  check into,0,neutral
4/13/2020, 21:08,Dubai,UAE,emirates,231,emirate announces limited passenger service dubai algiers chicago jakarta kabul manila tunis tai,-0.071,negative
4/13/2020, 21:08,Dublin,Ireland,johnmcclean_ie,4,germany national academy science relaxing current restriction requires nationwide availability,0,neutral
4/13/2020, 21:09,Dublin,Ireland,marycday,207,remember act kindness witness recently healthcare worker volunteer neighbour stranger reme,0,neutral
4/13/2020, 21:11,Dublin,Ireland,kylelder,1076,cornered entire month february wait called hoax,0,neutral
4/13/2020, 21:11,Dundee,UK,DanRock4,1,metro bus essential travel stay home stop spread ovid,0,neutral
4/13/2020, 21:13,Texas,USA,JackWinfrey4,49,friend amp family member md nurse lab tech amp eats shootout work,0,neutral
4/13/2020, 21:14,NA,USA,LeanneDaSilva_3,3,literally gif,0,neutral
4/13/2020, 21:14,NA,USA,ella_bella47,0,unruly mass curl hair,0,neutral
4/13/2020, 21:16,NA,USA,purplemeatballs,4,great president amp wooded top medical adviser pri,0.433,positive
4/13/2020, 21:16,NA,USA,purplemeatballs,4,great president amp wooded top medical adviser private,0.325,positive
4/13/2020, 21:19,Edinburgh,UK,AndrewElder,248,headline oddly similar ttp tcoqxrbh major,0.031,positive
4/13/2020, 21:19,Edmonton,Canada,BrettKallio,0,thought funny shave side head mini mullet compliment moustache quarantine,0.25,positive
4/13/2020, 21:20,Edmonton,Canada,BrianSwane,604,essential worker face effort,0,neutral
4/13/2020, 21:21,Edmonton,Canada,JayMagus1,713,canadian overwhelmingly disapprove president donald trump handling pandemic ipsos poll,0.5,positive
4/13/2020, 21:22,Asyut,Egypt,gehad5123,4,day ttp toogood sixer,0,neutral
4/13/2020, 21:23,El Salvador,Spain,Guayopp,3,today pm pandemic expert dr christine crude blackburn provide update addressing,-0.7,negative
4/13/2020, 21:23,Elmira,Canada,jkelly5128,360,stopping flight wearing mask screening airport type test,0,neutral
4/13/2020, 21:25,NA,UK,TobyEveryDay,37,day quarantine ttp tcokvacspleuj,0,neutral
4/13/2020, 21:25,NA,UK,OmegaSaiyanX,0,rich folk laughing poor folk pandemictrying fund,-0.013,negative
4/13/2020, 21:25,NA,UK,YasserM9,3024,im korean living saudiarabianthese day surprised pandemic situation control saud,0.1,positive
4/13/2020, 21:28,Everett,USA,SallyMoen2,1,stay home cn image canada collection,0,neutral
4/13/2020, 21:33,Brooklyn,USA,AaronFeis,7,pet pandemic home security pet safety making human health emergency plan dent,0,neutral
4/13/2020, 21:33,Flint,USA,white79trash,7,safer free country medium quarantined real american trump question,0.2,positive
4/13/2020, 21:33,Florida,USA,CarlBingman,688,trump people white house producing campaign ad celebrating middle pandemic tha,0,neutral
4/13/2020, 21:33,Florida,USA,stocksnboxing,1,stock big winner share thought ttp to fdwqmid,0,neutral
4/13/2020, 21:33,Florida,USA,sayrahlovesyou,0,appointment doctor kinda impressed living future,0.5,positive
4/13/2020, 21:33,Florida,USA,Erilyn75,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/13/2020, 21:33,NA,Philippines,jibril_ABD,825,unsettling stats appears fatal healthcare professional philippine,-0.2,negative
4/13/2020, 21:33,NA,NA,sarawatgaybaby,5,cyber fairy pt,0,neutral
4/13/2020, 21:34,Florida,USA,AnaSimo08399212,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/13/2020, 21:34,Florida,USA,millennial4yang,49,finallynnheres pandemic repo video,0,neutral
4/13/2020, 21:34,Florida,USA,Athletics89,4,we deemed essential business florida amid pandemic ttp tcoxqyigm,0,neutral
4/13/2020, 21:34,Florida,USA,AcherylJh,13,unprecedented battle healthcare communitiesnnsadly midst pandemic,0.6,positive
4/13/2020, 21:34,Folly Beach,USA,nancy_hussey,1076,cornered entire month february wait called hoax,0,neutral
4/13/2020, 21:34,Fort McMurray,Canada,sfcfdf,8,question read approve trump handled coronavirus,0,neutral
4/13/2020, 21:34,Fort Wayne,USA,markwillc,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/13/2020, 21:34,Fort Worth,USA,BGCSports1,28,dallas county sheriff office providing hand sanitized pen,0,neutral
4/13/2020, 21:34,Fostoria,USA,fotownbuckeye,1,global pandemic return project longer stative loyal customer years,0.167,positive
4/13/2020, 21:34,Fujairah,UAE,EHdhanhani,48,airport fire service red watch team dab showed support uae fight ovid,0,neutral
4/13/2020, 21:34,Georgia,USA,Virginia4USA,0,successful global stop climate,0.375,positive
4/13/2020, 21:34,NA,NA,laptoptravel,1,airport case tea agent scary statistic make ttp,-0.5,negative
4/13/2020, 21:34,NA,NA,NoOne99631711,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/13/2020, 21:34,St Louis,USA,Scoopexplainsit,0,grocery store smiling extra cool mask lovely parishioner made dropped,0.283,positive
4/13/2020, 21:35,Galway,Ireland,Rotorblur,50,apr technology ovid checkpoint limerick today vast majority complying government guide,0,neutral
4/13/2020, 21:35,Galway,Ireland,dooleypdarts,8,continue adhere ovid restriction travel beach tourist resort present time,0,neutral
4/13/2020, 21:35,Geneva,Switzerland,WHO,139,suedes protegerte de la si embarazada la manos con frecuencia con aga many,0.5,positive
4/13/2020, 21:35,Geneva,Switzerland,WHO,64,promoting team spirit caring community crucial wellfunctioning response team check ea,0,neutral
4/13/2020, 21:35,Geneva,Switzerland,WHO,274,dont carry dirty linen clothes body wash hot water laundry detergent soap get,-0.175,negative
4/13/2020, 21:35,Geneva,Switzerland,WHO,57,compare con nostro los consents para respetando el llama,0,neutral
4/13/2020, 21:35,Geneva,Switzerland,WHO,55,durante suedes ser active hay laguna actividades suede racer en de ejercicio,-0.133,negative
4/13/2020, 21:35,Geneva,Switzerland,WHO,53,para protegerte protege los frecuentemente de tower quando cut,0,neutral
4/13/2020, 21:35,Geneva,Switzerland,WHO,140,nan,0,neutral
4/13/2020, 21:35,Geneva,Switzerland,WHO,498,protect amp sick wash hand coughing caring bef,-0.714,negative
4/13/2020, 21:35,Geneva,Switzerland,WHO,291,int transmitted housefliesnnfor information guidance ttp tcc mt ttp,0,neutral
4/13/2020, 21:35,Geneva,Switzerland,wto,30,wto released pandemic paint gloomy picture ttp tcosrmjzbfzk,0,neutral
4/13/2020, 21:36,Geneva,Switzerland,WHO,288,avoid consuming recommends level teaspoon free sugar daynnthis includes sugar added,0.4,positive
4/13/2020, 21:36,Geneva,Switzerland,WHO,33,nan,0,neutral
4/13/2020, 21:36,Geneva,Switzerland,WHO,13,nan,0,neutral
4/13/2020, 21:36,Geneva,Switzerland,WHO,163,exercise kid lot energy adult distress stay homennlet child choose music,0.1,positive
4/13/2020, 21:37,Geneva,Switzerland,WHO,261,continues emphasize importance handwashing pandemic inheres proper handwashing process,0,neutral
4/13/2020, 21:37,Geneva,Switzerland,WHO,453,government people continuous support fight partner,0,neutral
4/13/2020, 21:37,Geneva,Switzerland,WHO,571,people real-time accurate information directly inheres ht,0.25,positive
4/13/2020, 21:37,Geneva,Switzerland,WHO,1586,medium briefing,0,neutral
4/13/2020, 21:37,Geneva,Switzerland,WHO,98,country community endured week social economic restrictionsnnsome country,0.117,positive
4/13/2020, 21:38,Geneva,Switzerland,WHO,117,were time virus amp pandemic caused were le,0,neutral
4/13/2020, 21:38,Geneva,Switzerland,WHO,88,case decision based foremost protecting human health guided,0,neutral
4/13/2020, 21:38,Geneva,Switzerland,WHO,215,evidence country giving clearer picture virus behaves stop amp,0,neutral
4/13/2020, 21:38,Geneva,Switzerland,WHO,117,spread easily crowded environment nursing home newe ea,0.433,positive
4/13/2020, 21:38,Geneva,Switzerland,WHO,166,control measure lifted slowly control happen oncenncontrol measure,-0.3,negative
4/13/2020, 21:38,Geneva,Switzerland,WHO,191,country case doubling daysnnhowever ovid accelerate,0,neutral
4/13/2020, 21:38,Geneva,Switzerland,WHO,76,country ease restriction introduce,0,neutral
4/13/2020, 21:38,Geneva,Switzerland,WHO,165,country large poor population order amp restriction high-income country,-0.093,negative
4/13/2020, 21:38,Geneva,Switzerland,WHO,107,school closed estimated billion child halted education opened,-0.1,negative
4/13/2020, 21:38,Geneva,Switzerland,WHO,154,survive knockdown depend daily labor eat news report world dear,0,neutral
4/13/2020, 21:38,Geneva,Switzerland,WHO,112,ive time physical distancing restriction part equation amp ba,0,neutral
4/13/2020, 21:38,Geneva,Switzerland,WHO,158,call country ensure measure expense,0,neutral
4/13/2020, 21:38,Geneva,Switzerland,WHO,200,fully educated engaged amp empowered adjust normnevery country implement,0,neutral
4/13/2020, 21:39,Geneva,Switzerland,WHO,202,risk minimized special setting health facility amp nursing measure ar,0.357,positive
4/13/2020, 21:39,Geneva,Switzerland,WHO,384,strategy includes criterion country lifting restriction,0,neutral
4/13/2020, 21:39,Geneva,Switzerland,WHO,97,support country making decision tomorrow publishing updated strategic advice ninth,0,neutral
4/13/2020, 21:39,Geneva,Switzerland,WHO,123,pandemic spread public health socioeconomic impact profound disk,0.042,positive
4/13/2020, 21:39,Geneva,Switzerland,WHO,122,country balance measure address mortality caused disease due,-0.125,negative
4/13/2020, 21:40,Geneva,Switzerland,WHO,195,global connectedness risk reintroduction resurgence continuennultimately,0,neutral
4/13/2020, 21:40,Geneva,Switzerland,WHO,106,editorial week development minister calling country,0,neutral
4/13/2020, 21:40,Geneva,Switzerland,WHO,95,generous contribution global response newe great,0.4,positive
4/13/2020, 21:40,Geneva,Switzerland,WHO,120,full briefing,0.35,positive
4/13/2020, 21:40,Geneva,Switzerland,WHO,381,risk risknnto stay safe training amp personal protect,0.25,positive
4/13/2020, 21:40,Geneva,Switzerland,WHO,71,bcg vaccination prevents severe form child diversion local supply result ne,0,neutral
4/13/2020, 21:40,Geneva,Switzerland,WHO,109,absence evidence recommend bcg vaccination prevention continues,-0.013,negative
4/13/2020, 21:41,Geneva,Switzerland,WHO,367,evidence bacilli vaccine bcg protects people infection,0,neutral
4/13/2020, 21:41,Geneva,Switzerland,WHO,468,great harnessing digital technology community informed safe proud,0.525,positive
4/13/2020, 21:41,Geneva,Switzerland,WHO,550,disease pandemic caused coronavirus learning time amp adjusting,0,neutral
4/13/2020, 21:42,Geneva,Switzerland,WHO,271,spreads fastntransmits easily crowded environment nursing homesncan deadline,0.433,positive
4/13/2020, 21:42,Geneva,Switzerland,WHO,442,poor people migrant amp refugee live overcrowded condition resource amp access health care physio,-0.132,negative
4/13/2020, 21:42,Geneva,Switzerland,WHO,373,accelerates fast decelerate slowly country large,0.038,positive
4/13/2020, 21:42,Geneva,Switzerland,WHO,183,expert follow recommendation prevent transmission protect,0,neutral
4/13/2020, 21:42,Geneva,Switzerland,WHO,521,who coordination group expert world working development vaccine,0,neutral
4/13/2020, 21:42,Geneva,Switzerland,WHO,106,part response outbreak activated ramp blueprint initiative accelerate,0,neutral
4/13/2020, 21:43,Georgia,USA,Khj0609Kim,36,middle pandemic clear important president,0.167,positive
4/13/2020, 21:43,Georgia,USA,APF2925,3,delta air line flight virgin island hold amid travel restriction place,0,neutral
4/13/2020, 21:43,NA,Ghana,YiadomK1,1,ministry communication launch ovid tracker app io,0,neutral
4/13/2020, 21:44,NA,Ghana,Edemdamien,53,coronavirus pandemic push half billion people poverty ttp to fo,-0.167,negative
4/13/2020, 21:44,NA,Ghana,Gyimifo,89,forget wash hand ovid real,0.2,positive
4/13/2020, 21:45,Granville,USA,FadhelKaboub,6,extend flatten curve meme make ubiquitously understood accepted,0,neutral
4/13/2020, 21:45,Greeley,USA,dburroughs,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/13/2020, 21:45,Gurgaon,India,GSK_Consumer_IN,1,csr initiative partnered relief ovid delivering,0,neutral
4/13/2020, 21:45,Jos ,Nigeria,BiseKiri,5,governor utilizes tech manage north proud ttp told sw bg,0.8,positive
4/13/2020, 21:45,Vancouver,Canada,searchrescuemkt,0,honour work post,0,neutral
4/13/2020, 21:46,Gurgaon,India,NestleIndia,4,supporting ovid relief operation generosity enable serv,0.25,positive
4/13/2020, 21:46,Guwahati,India,Zeus_adarsh,203,jan started screening jan issued travel advisory action feb ear,0.1,positive
4/13/2020, 21:47,Halifax,Canada,GrantTomchuk,0,big shout essential worker ovid pandemic love dedication,0.167,positive
4/13/2020, 21:47,Harrisburg,USA,GovernorTomWolf,185,tonight pennsylvanian sacrifice made pandemic nour comm,0,neutral
4/13/2020, 21:47,Hawaii,USA,SunitaRawr,33,difference order,0,neutral
4/13/2020, 21:47,Hawaii,USA,senorahappy,33,difference order,0,neutral
4/13/2020, 21:47,Hawaii,USA,HHSAAsports,33,difference order,0,neutral
4/13/2020, 21:47,Hawaii,USA,Hibiscus2011,33,difference order,0,neutral
4/13/2020, 21:48,Hawaii,USA,JustenTymes,33,difference order,0,neutral
4/13/2020, 21:48,NA,Brazil,NotSardinha,394,avoid needle crowding smother cough sneeze wash hand eating read science editor,0,neutral
4/13/2020, 21:48,NA,NA,jimitime,91,tonight major toronto attraction lanark hotel lit purple show support hospitality worker wh,0.063,positive
4/13/2020, 21:49,NA,NA,Bee_nana,197,clothing textile fashion design tailor side ttp to,0,neutral
4/13/2020, 21:49,NA,NA,Bee_nana,199,clothing textile fashion design tailor side ttp to,0,neutral
4/13/2020, 21:50,Herriman,USA,maklelan,6,leasing entire hotel house high-risk client homeless resource center,-0.05,negative
4/13/2020, 21:50,High Bridge,USA,CrankyJohnny,0,week economy interdependent network shut part sta,0,neutral
4/13/2020, 21:51,Highnam,UK,JEthicon,55,healthcare system deal number people sick effort fr,-0.714,negative
4/13/2020, 21:51,Hobart,Australia,Design4agedcare,0,coronavirus isolation grandparent find joy technology music,0.8,positive
4/13/2020, 21:53,Hong Kong,Hong Kong,ActivistBowen2,0,hope needed middle crippling pandemic threatens bring world,0,neutral
4/13/2020, 21:53,Hong Kong,Hong Kong,ActivistBowen2,0,science outrun damn disease amp vaccine april hit,0,neutral
4/13/2020, 21:53,NA,NA,LoafKingHue,1,stay home painting taking care plant spreading,0,neutral
4/13/2020, 21:54,Honolulu,USA,RickNakama,0,offthehookpokemarket lunch kick week,0,neutral
4/13/2020, 21:54,Honolulu,USA,Oahu_DEM,33,difference order,0,neutral
4/13/2020, 21:54,Honolulu,USA,KathyWithaK_,33,difference order,0,neutral
4/13/2020, 21:54,Honolulu,USA,ResilientOAHU,33,difference order,0,neutral
4/13/2020, 21:54,Houston,USA,DrJThomasSmith,7,technology mayor live phone office morning discussing,0.136,positive
4/13/2020, 21:55,Houston,USA,tisharowemd,1,sending love front line,0.5,positive
4/13/2020, 21:56,Houston,USA,Buffbrew,0,cowell day cabin fever heard stock amp part,0,neutral
4/13/2020, 21:57,Houston,USA,vanessafelyn,0,part quarantine dont people understand friendbfgf house,0,neutral
4/13/2020, 21:57,NA,NA,wright_von,90,starving angry cannibalistic america rat desperate amid coronavirus pandemic,-0.55,negative
4/13/2020, 21:58,Huddersfield,UK,JimGladmanSwits,3881,pier morgan draw conclusion airport open amp essential worker told,0,neutral
4/13/2020, 21:59,Huntington,USA,drink3water,0,favorite mom kiddo quarantine water ord,0.5,positive
4/13/2020, 21:59,Huntington Beach,USA,hinkska,1076,cornered entire month february wait called hoax,0,neutral
4/13/2020, 22:00,Hyderabad,India,abhi_ramk,27,historian give sense postpandemic time prepandemic tim,0,neutral
4/13/2020, 22:00,ikorodu,Nigeria,Azeezat1995,101,work market crowded place forget practice social,0.033,positive
4/13/2020, 22:00,Illinois,USA,tungletpp,0,crime theft drug thousand call report family fighting day crazy quarantine ho,-0.6,negative
4/13/2020, 22:00,Illinois,USA,Scottlfreymill1,109,inherited broken testing nnreallynndismantling pandemic response unit,-0.4,negative
4/13/2020, 22:00,NA,NA,cinerina,0,wrong wrong today,-0.5,negative
4/13/2020, 22:00,Ontario,Canada,IrenequStewart,6,list free commercial technology service response check preparing teacher amp student fo,0.2,positive
4/13/2020, 22:01,Ontario,Canada,IrenequStewart,6,list free commercial technology service response check preparing teacher amp student fo,0.2,positive
4/13/2020, 22:02,NA,NA,KmkbPak,0,stock purchase foreign entity china invalidated allowed,-0.125,negative
4/13/2020, 22:03,NA,India,cisco_in,0,missed live worry virtual event session demand anytime,0.136,positive
4/13/2020, 22:03,NA,India,cisco_in,3,today business globally quickly adapting read same garde disruption discontinuity,0.167,positive
4/13/2020, 22:04,NA,India,cisco_in,0,cisco helping orange sky make difference watch video,0,neutral
4/13/2020, 22:06,NA,India,MicrosoftIndia,2,ensuring business continuity disaster recovery call,0,neutral
4/13/2020, 22:06,NA,India,cisco_in,1,week global tampa session leadership team amp message reiterated care,0,neutral
4/13/2020, 22:06,NA,India,cisco_in,0,protect family home network free simple started stay safe online make web,0.3,positive
4/13/2020, 22:06,NA,India,jMsredde,0,ap police country handling pandemic situation successfully,0.75,positive
4/13/2020, 22:07,NA,India,tshrjn,781,launched disinfection drive mayor vicar ph tackle machine incl hitch japanese fir,0,neutral
4/13/2020, 22:08,NA,India,manu_kmanu,5,dista total person home quarantine no person monitored,0,neutral
4/13/2020, 22:08,NA,India,Antique__piece,553,response pandemic led science amp solidarity coordination group expert,0,neutral
4/13/2020, 22:10,NA,India,skkhemkaji,489,pandemic highlighted weakness health system social protection public servicesnnas pla,0.017,positive
4/13/2020, 22:10,NA,Indonesia,anisah_s,42,coronavirus vaccine candidate clinical testing phase,0,neutral
4/13/2020, 22:11,Arkansa,USA,JoeScordato,9,gov hutchinson arkansas issue stateside shelter place mandate calling resident arkansas,0,neutral
4/13/2020, 22:11,Kuwait,Kuwait,CellosSuits,8,plan repatriate citizen flight april kuwaiti newspaper,0,neutral
4/13/2020, 22:14,NA,NA,cybersec_feeds,14,concept encapsulate protocol put network,0,neutral
4/13/2020, 22:14,NA,NA,cybersec_feeds,1,ici ohio worker brings array security technology issue forefront,0,neutral
4/13/2020, 22:14,NA,Ireland,RiffRaffChelsea,4,bottle beer wall song optimistic,0,neutral
4/13/2020, 22:15,Islamabad ,Pakistan,FAYSALKHAANN,544,missing travel ttp tomb,-0.2,negative
4/13/2020, 22:17,Islamabad ,Pakistan,_sam_tweetz,1916,alhamdulillah major breakthrough fight researcher dow university health science,0.063,positive
4/13/2020, 22:17,Islamabad ,Pakistan,Veteranhax,0,shugufta avoiding fast-food making pizza burger,0,neutral
4/13/2020, 22:17,NA,Ivory Coast,Respon_Saaal,6,relief fund african entrepreneur ovid pandemic ttp tour toe,0,neutral
4/13/2020, 22:18,Jackson,USA,Swaggy_Wuan,2,quarantine ttp toe urge,0,neutral
4/13/2020, 22:20,Jacksonville,USA,KShafferBrown,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/13/2020, 22:21,Jakarta,Indonesia,reginanad,53,coronavirus pandemic push half billion people poverty ttp to fo,-0.167,negative
4/13/2020, 22:21,Stockholm,Sweden,quttineh,0,people stockholm stayed home eastern holiday knockdown human manner people,0,neutral
4/13/2020, 22:23,Jersey City,NA,_neashaJ,4,mehhnnnn vibe daddy tina savage,0,neutral
4/13/2020, 22:23,Johannesburg,South Africa,nthibelengMsibi,42,coronavirus vaccine candidate clinical testing phase,0,neutral
4/13/2020, 22:23,NA,Japan,soulbicycle,64,mad love dear friend making quarantine dreary,-0.063,negative
4/13/2020, 22:23,NA,NA,habsbatman,0,yep,0,neutral
4/13/2020, 22:26,Johannesburg,South Africa,WellmannGwen,65,major concern medical care response poor healthcare access ovid amp flu epidemic intermingled plain tb patient,-0.138,negative
4/13/2020, 22:26,Johannesburg,South Africa,WellmannGwen,528,stage sa response pandemic preparation primary prevention knockdown surveillance active,0.133,positive
4/13/2020, 22:26,Johannesburg,South Africa,vanessaperumal,0,expertise sector affect work sector,0,neutral
4/13/2020, 22:26,Johannesburg,South Africa,_MissMokoena,36,download presentation prof salim abdol karim minister health dr well maize technical aspect,0,neutral
4/13/2020, 22:27,Kano,Nigeria,ibraheemsanee_,20,stock tag yard location kano state anti,0,neutral
4/13/2020, 22:27,Kano,Nigeria,ibraheemsanee_,10,stock alert nltltltltsuper presidentgtgtgtgtnquality tag yard location kano state,0,neutral
4/13/2020, 22:28,Kansas,USA,OneDelightfulL,0,grocery shopped mask unpacked grocery wiped counter changed clothes wash,0,neutral
4/13/2020, 22:28,Kansas,USA,OneDelightfulL,0,grocery shopped mask unpacked grocery wiped counter changed clothes wash,0,neutral
4/13/2020, 22:29,Kapolei,USA,drsvalente,33,difference order,0,neutral
4/13/2020, 22:29,Karachi,Pakistan,SaeedAnjumKhan3,1916,alhamdulillah major breakthrough fight researcher dow university health science,0.063,positive
4/13/2020, 22:29,Karachi,Pakistan,saraansari99,1916,alhamdulillah major breakthrough fight researcher dow university health science,0.063,positive
4/13/2020, 22:30,Karachi,Pakistan,iKumailRizvi,1174,sanction iran made significant progress fighting pandemic human amp scientific resource,0.188,positive
4/13/2020, 22:30,Karachi,Pakistan,SSGC_Official,2,ssc provided gas supply quarantine center set govt baluchistan mustang strive serve,-0.1,negative
4/13/2020, 22:31,British Columbia,Canada,RiskyOnWhiskey,360,stopping flight wearing mask screening airport type test,0,neutral
4/13/2020, 22:31,Kensington,USA,a_texass,6,ramsey im make happen,0,neutral
4/13/2020, 22:31,NA,NA,J_CMueller,2,charge amp leading fact fact forge,0,neutral
4/13/2020, 22:32,Kentucky,USA,OurBlessedHome,1,pay attention,0,neutral
4/13/2020, 22:32,Kentucky,USA,coxad1449,688,trump people white house producing campaign ad celebrating middle pandemic tha,0,neutral
4/13/2020, 22:33,Key West,USA,Pete62883136,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/13/2020, 22:35,Bangkok,Thailand,Jb____n,33712,friend thailand long popular travel destination taiwanese for,0.275,positive
4/13/2020, 22:35,Key West,USA,KWHSMediaCenter,2,enter day quarantine realized important thing kind kind,0.533,positive
4/13/2020, 22:36,Kolkata,India,abhishek_vegan,20,notenanimal feedfodder essential item supply transport exempt restrictionsnplea,0,neutral
4/13/2020, 22:36,Kuvukuland ,Namibia,Lebo_Ink,36,download presentation prof salim abdol karim minister health dr well maize technical aspect,0,neutral
4/13/2020, 22:36,Lagos,Nigeria,HaYoMiDe_,101,work market crowded place forget practice social,0.033,positive
4/13/2020, 22:36,NA,NA,MartinezDomenec,489,pandemic highlighted weakness health system social protection public servicesnnas pla,0.017,positive
4/13/2020, 22:37,Lagos,Nigeria,LagosDiaspora,0,pandemic emerge stronger,0,neutral
4/13/2020, 22:37,Lagos,Nigeria,Greyisheep,51,read share helpful pandemic gown estate president,0,neutral
4/13/2020, 22:39,Lahore,Pakistan,SyedNaeemGilani,544,missing travel ttp tomb,-0.2,negative
4/13/2020, 22:40,Lahore,Pakistan,Mohd_Awais,239,update april case nnonquarantined case fatalities critical,0,neutral
4/13/2020, 22:40,Lahore,Pakistan,HumairaYousafi,239,update april case nnonquarantined case fatalities critical,0,neutral
4/13/2020, 22:40,Lahore,Pakistan,AsadUmerT,1916,alhamdulillah major breakthrough fight researcher dow university health science,0.063,positive
4/13/2020, 22:41,Lahore,Pakistan,anjumtariq6,239,update april case nnonquarantined case fatalities critical,0,neutral
4/13/2020, 22:41,Lancaster,USA,cassiebrown91,185,tonight pennsylvanian sacrifice made pandemic nour common,-0.3,negative
4/13/2020, 22:43,Lansing,USA,glnawi,0,decided coronavirus pandemic,0,neutral
4/13/2020, 22:43,Las Condes,Chile,SergioArandaG,7,technology helping bring stranded german citizen home amidst current global pandemic ttp cos lofyzquw,0,neutral
4/13/2020, 22:44,Las Vegas,USA,TonyShappy,0,update coronavirus official express optimism spread slowing,0,neutral
4/13/2020, 22:45,Las Vegas,USA,TonyShappy,0,scant wait bac,0,neutral
4/13/2020, 22:46,Laurel,USA,LaurelPIO,3,essential travel wear mask practice social distancing limit,0.017,positive
4/13/2020, 22:46,Little Rock,USA,Tvaw,841,plenty australian real interest pandemic lot armchair expert,0.1,positive
4/13/2020, 22:46,Liverpool,UK,bro_james,20,prayer pandemic household knockdown share helpful write,0,neutral
4/13/2020, 22:48,London,UK,lovelysarahjane,250,here quiet hero amidst chaos pandemic cleaner taking huge risk porter,0.2,positive
4/13/2020, 22:48,London,UK,Danoogie,1076,cornered entire month february wait called hoax,0,neutral
4/13/2020, 22:48,London,UK,Ahmedwa93440380,3,nh staff discharged hospital struggle peak pandemic,0,neutral
4/13/2020, 22:52,London,UK,Ahmedwa93440380,3,nh staff discharged hospital struggle peak pandemic,0,neutral
4/13/2020, 22:52,London,UK,scottwmarnoch,128,update face shield door ontario health frontline healthcare worker,0,neutral
4/13/2020, 22:53,London,UK,GSK,22,defeating requires collective effort working healthcare collaboration scientia,0,neutral
4/13/2020, 22:54,London,UK,SalmanS6,1915,alhamdulillah major breakthrough fight researcher dow university health science,0.063,positive
